"X.1","X","EventDate","Region","EventName","RunTime","AgeCategory","Sex","AgeGrading","RunTimeSeconds","RunTimeHours","AverageSpeed","Time","Type","met_domain_name","version_num","src_id","WindDirection","WindSpeed","Temp","WetBulb","RH","RunTimeMinutes"
461629,461629,"31/08/2013","Greater London","greenwich","00:42:32","VM65-69","M","0.394200627",2552,0.7088889,7.053292,"09:00:00"," ICAO"," METAR",1,18929,320,9,15,11.1,59.2,42.53333
461651,461651,"31/08/2013","Greater London","greenwich","00:24:25","VM65-69","M","0.693515358",1465,0.4069444,12.28669,"09:00:00"," ICAO"," METAR",1,18929,320,9,15,11.1,59.2,24.41667
461666,461666,"31/08/2013","Greater London","greenwich","00:25:26","VM65-69","M","0.659239843",1526,0.4238889,11.79554,"09:00:00"," ICAO"," METAR",1,18929,320,9,15,11.1,59.2,25.43333
461673,461673,"31/08/2013","Greater London","greenwich","00:33:32","VM75-79","M","0.598906561",2012,0.5588889,8.946322,"09:00:00"," ICAO"," METAR",1,18929,320,9,15,11.1,59.2,33.53333
461686,461686,"07/09/2013","Greater London","greenwich","00:24:49","VM65-69","M","0.695097381",1489,0.4136111,12.08865,"09:00:00"," ICAO"," METAR",1,18929,200,9,16,12.8,67.2,24.81667
461695,461695,"07/09/2013","Greater London","greenwich","00:24:22","VM65-69","M","0.69493844",1462,0.4061111,12.3119,"09:00:00"," ICAO"," METAR",1,18929,200,9,16,12.8,67.2,24.36667
461698,461698,"07/09/2013","Greater London","greenwich","00:25:10","VM65-69","M","0.692715232",1510,0.4194444,11.92053,"09:00:00"," ICAO"," METAR",1,18929,200,9,16,12.8,67.2,25.16667
461729,461729,"07/09/2013","Greater London","greenwich","00:24:24","VM65-69","M","0.693989071",1464,0.4066667,12.29508,"09:00:00"," ICAO"," METAR",1,18929,200,9,16,12.8,67.2,24.4
461778,461778,"07/09/2013","Greater London","greenwich","00:32:35","VM75-79","M","0.616368286",1955,0.5430556,9.207161,"09:00:00"," ICAO"," METAR",1,18929,200,9,16,12.8,67.2,32.58333
461787,461787,"07/09/2013","Greater London","greenwich","00:25:46","VM65-69","M","0.650711514",1546,0.4294444,11.64295,"09:00:00"," ICAO"," METAR",1,18929,200,9,16,12.8,67.2,25.76667
461794,461794,"07/09/2013","Greater London","greenwich","00:42:35","VM65-69","M","0.393737769",2555,0.7097222,7.04501,"09:00:00"," ICAO"," METAR",1,18929,200,9,16,12.8,67.2,42.58333
461814,461814,"14/09/2013","Greater London","greenwich","00:24:50","VM65-69","M","0.694630872",1490,0.4138889,12.08054,"09:00:00"," ICAO"," METAR",1,18929,290,7,12,11.5,93.9,24.83333
461834,461834,"14/09/2013","Greater London","greenwich","00:24:43","VM65-69","M","0.685097775",1483,0.4119444,12.13756,"09:00:00"," ICAO"," METAR",1,18929,290,7,12,11.5,93.9,24.71667
461853,461853,"14/09/2013","Greater London","greenwich","00:25:52","VM65-69","M","0.648195876",1552,0.4311111,11.59794,"09:00:00"," ICAO"," METAR",1,18929,290,7,12,11.5,93.9,25.86667
461888,461888,"14/09/2013","Greater London","greenwich","00:41:34","VM65-69","M","0.407377706",2494,0.6927778,7.217322,"09:00:00"," ICAO"," METAR",1,18929,290,7,12,11.5,93.9,41.56667
461916,461916,"14/09/2013","Greater London","greenwich","00:32:41","VM75-79","M","0.614482407",1961,0.5447222,9.17899,"09:00:00"," ICAO"," METAR",1,18929,290,7,12,11.5,93.9,32.68333
461921,461921,"21/09/2013","Greater London","greenwich","00:39:15","VM65-69","M","0.431422505",2355,0.6541667,7.643312,"09:00:00"," ICAO"," METAR",1,18929,220,5,15,12.9,77.4,39.25
461935,461935,"21/09/2013","Greater London","greenwich","00:34:10","VM65-69","M","0.5",2050,0.5694444,8.780488,"09:00:00"," ICAO"," METAR",1,18929,220,5,15,12.9,77.4,34.16667
461936,461936,"21/09/2013","Greater London","greenwich","00:26:09","VM65-69","M","0.666666667",1569,0.4358333,11.47228,"09:00:00"," ICAO"," METAR",1,18929,220,5,15,12.9,77.4,26.15
461937,461937,"21/09/2013","Greater London","greenwich","00:24:27","VM65-69","M","0.69256987",1467,0.4075,12.26994,"09:00:00"," ICAO"," METAR",1,18929,220,5,15,12.9,77.4,24.45
461941,461941,"21/09/2013","Greater London","greenwich","00:25:17","VM65-69","M","0.682267633",1517,0.4213889,11.86552,"09:00:00"," ICAO"," METAR",1,18929,220,5,15,12.9,77.4,25.28333
461961,461961,"21/09/2013","Greater London","greenwich","00:25:30","VM65-69","M","0.683660131",1530,0.425,11.76471,"09:00:00"," ICAO"," METAR",1,18929,220,5,15,12.9,77.4,25.5
461985,461985,"21/09/2013","Greater London","greenwich","00:33:02","VM65-69","M","0.507568113",1982,0.5505556,9.081736,"09:00:00"," ICAO"," METAR",1,18929,220,5,15,12.9,77.4,33.03333
462025,462025,"21/09/2013","Greater London","greenwich","00:31:44","VM65-69","M","0.528361345",1904,0.5288889,9.453782,"09:00:00"," ICAO"," METAR",1,18929,220,5,15,12.9,77.4,31.73333
462034,462034,"28/09/2013","Greater London","greenwich","00:39:38","VM65-69","M","0.42724979",2378,0.6605556,7.569386,"09:00:00"," ICAO"," METAR",1,18929,80,8,16,14.3,82.1,39.63333
462041,462041,"28/09/2013","Greater London","greenwich","00:24:22","VM65-69","M","0.707934337",1462,0.4061111,12.3119,"09:00:00"," ICAO"," METAR",1,18929,80,8,16,14.3,82.1,24.36667
462045,462045,"28/09/2013","Greater London","greenwich","00:25:43","VM65-69","M","0.651976669",1543,0.4286111,11.66559,"09:00:00"," ICAO"," METAR",1,18929,80,8,16,14.3,82.1,25.71667
462054,462054,"28/09/2013","Greater London","greenwich","00:25:47","VM65-69","M","0.676147382",1547,0.4297222,11.63542,"09:00:00"," ICAO"," METAR",1,18929,80,8,16,14.3,82.1,25.78333
462070,462070,"28/09/2013","Greater London","greenwich","00:24:05","VM65-69","M","0.703114187",1445,0.4013889,12.45675,"09:00:00"," ICAO"," METAR",1,18929,80,8,16,14.3,82.1,24.08333
462083,462083,"28/09/2013","Greater London","greenwich","00:24:31","VM65-69","M","0.690686608",1471,0.4086111,12.23657,"09:00:00"," ICAO"," METAR",1,18929,80,8,16,14.3,82.1,24.51667
462108,462108,"28/09/2013","Greater London","greenwich","00:24:55","VM65-69","M","0.699665552",1495,0.4152778,12.04013,"09:00:00"," ICAO"," METAR",1,18929,80,8,16,14.3,82.1,24.91667
462150,462150,"12/10/2013","Greater London","greenwich","00:25:06","VM65-69","M","0.694555113",1506,0.4183333,11.95219,"09:00:00"," ICAO"," METAR",1,18929,90,7,11,9.1,76.5,25.1
462202,462202,"12/10/2013","Greater London","greenwich","00:25:29","VM65-69","M","0.65794637",1529,0.4247222,11.7724,"09:00:00"," ICAO"," METAR",1,18929,90,7,11,9.1,76.5,25.48333
462249,462249,"19/10/2013","Greater London","greenwich","00:26:28","VM65-69","M","0.633501259",1588,0.4411111,11.33501,"09:00:00"," ICAO"," METAR",1,18929,190,7,16,14.9,88.3,26.46667
462290,462290,"19/10/2013","Greater London","greenwich","00:24:48","VM65-69","M","0.682795699",1488,0.4133333,12.09677,"09:00:00"," ICAO"," METAR",1,18929,190,7,16,14.9,88.3,24.8
462308,462308,"19/10/2013","Greater London","greenwich","00:26:32","VM65-69","M","0.657035176",1592,0.4422222,11.30653,"09:00:00"," ICAO"," METAR",1,18929,190,7,16,14.9,88.3,26.53333
462316,462316,"19/10/2013","Greater London","greenwich","00:42:54","VM65-69","M","0.394716395",2574,0.715,6.993007,"09:00:00"," ICAO"," METAR",1,18929,190,7,16,14.9,88.3,42.9
462324,462324,"19/10/2013","Greater London","greenwich","00:24:53","VM65-69","M","0.700602813",1493,0.4147222,12.05626,"09:00:00"," ICAO"," METAR",1,18929,190,7,16,14.9,88.3,24.88333
462361,462361,"26/10/2013","Greater London","greenwich","00:39:46","VM65-69","M","0.425817267",2386,0.6627778,7.544007,"09:00:00"," ICAO"," METAR",1,18929,230,15,16,14.3,82.1,39.76667
462367,462367,"26/10/2013","Greater London","greenwich","00:32:38","VM75-79","M","0.629213483",1958,0.5438889,9.193054,"09:00:00"," ICAO"," METAR",1,18929,230,15,16,14.3,82.1,32.63333
462402,462402,"26/10/2013","Greater London","greenwich","00:24:05","VM65-69","M","0.723875433",1445,0.4013889,12.45675,"09:00:00"," ICAO"," METAR",1,18929,230,15,16,14.3,82.1,24.08333
